event_id,anon_or_cust_id,event_type,event_timestamp
EVT000808,CUST00024,checkout_start,2026-03-04 02:50:50.359976
EVT000809,anon_afa1029d,product_view,2026-04-22 14:52:41.071451
EVT000810,anon_7b51db27,page_view,2026-03-20 08:32:21.626535
EVT000811,anon_bef1c58e,page_view,2026-03-11 03:07:51.079044
EVT000812,CUST00139,page_view,2026-05-04 04:58:59.446604
EVT000813,CUST00271,product_view,2026-05-19 18:43:46.560470
EVT000814,CUST00177,page_view,2026-07-28 04:33:42.552133
EVT000815,anon_7ebc4fe1,checkout_start,2026-07-23 01:47:26.873351
EVT000816,CUST00153,product_view,2026-04-06 00:44:35.645101
EVT000817,anon_ef21ec95,checkout_start,2026-02-25 14:20:52.690341
EVT000818,CUST00205,checkout_start,2026-03-19 21:23:39.591734
EVT000819,anon_ba6572fe,product_view,2026-03-11 15:25:34.340587
EVT000820,anon_4e0e8633,add_to_cart,2026-05-23 23:47:38.305569
EVT000821,anon_4fa4ce95,add_to_cart,2026-04-24 13:50:28.395788
EVT000822,CUST00109,product_view,2026-03-14 11:23:46.555535
EVT000823,CUST00272,product_view,2026-05-21 19:06:48.150976
EVT000824,anon_2cbe1d7d,page_view,2026-02-22 19:21:19.290519
EVT000825,CUST00186,product_view,2026-07-22 10:52:33.699180
EVT000826,CUST00077,checkout_start,2026-04-28 15:47:40.239683
EVT000827,anon_3172bcae,product_view,2026-05-11 00:02:22.779576
EVT000828,CUST00032,add_to_cart,2026-04-15 02:44:20.353353
EVT000829,anon_6637d65b,checkout_start,2026-08-17 11:07:32.076272
EVT000830,anon_5809abe0,add_to_cart,2026-04-27 04:22:17.610410
EVT000831,CUST00120,product_view,2026-07-15 06:31:45.944485
EVT000832,CUST00076,add_to_cart,2026-06-30 15:20:54.236190
EVT000833,CUST00158,product_view,2026-03-05 10:27:27.950553
EVT000834,CUST00223,product_view,2026-06-22 00:57:22.108745
EVT000835,anon_a5fab6fd,page_view,2026-06-03 04:58:11.787616
EVT000836,CUST00139,add_to_cart,2026-04-02 13:43:35.881671
EVT000837,CUST00142,add_to_cart,2026-07-18 06:46:41.367790
EVT000838,anon_65b1c595,page_view,2026-07-09 19:02:15.917840
EVT000839,anon_1adf8f41,product_view,2026-04-26 10:27:40.479666
EVT000840,anon_d1f2c3e2,page_view,2026-08-03 08:34:56.684586
EVT000841,anon_cb426b39,page_view,2026-05-20 08:03:36.240676
EVT000842,CUST00152,page_view,2026-03-02 07:51:51.906824
EVT000843,anon_8ad4f22a,product_view,2026-05-24 23:52:46.796024
EVT000844,anon_a515182d,page_view,2026-04-13 12:55:40.751201
EVT000845,CUST00071,add_to_cart,2026-03-03 22:51:03.147409
EVT000846,CUST00256,page_view,2026-04-28 02:30:28.686956
EVT000847,CUST00297,checkout_start,2026-06-12 10:24:16.117474
EVT000848,CUST00046,add_to_cart,2026-07-08 08:52:13.953192
EVT000849,CUST00160,checkout_start,2026-03-11 13:00:52.074726
EVT000850,anon_fee4b5fe,product_view,2026-08-05 06:04:23.399344
EVT000851,anon_6e99f829,add_to_cart,2026-04-17 23:36:35.109571
EVT000852,anon_c862332a,add_to_cart,2026-04-27 01:01:38.777924
EVT000853,CUST00089,add_to_cart,2026-08-09 13:41:19.305376
EVT000854,anon_95733043,product_view,2026-07-26 08:01:52.038171
EVT000855,CUST00028,product_view,2026-05-27 21:56:36.995220
EVT000856,CUST00057,checkout_start,2026-05-28 08:26:05.794452
EVT000857,CUST00243,add_to_cart,2026-06-21 04:24:04.460300
EVT000858,anon_e247bf24,add_to_cart,2026-04-12 08:51:42.216256
EVT000859,CUST00188,checkout_start,2026-06-30 16:57:43.972827
EVT000860,CUST00017,page_view,2026-08-08 22:46:43.185531
EVT000861,anon_f0f9e636,add_to_cart,2026-07-31 03:52:07.616988
EVT000862,CUST00196,checkout_start,2026-05-30 19:03:45.348753
EVT000863,anon_240159a3,checkout_start,2026-07-01 13:14:32.609394
EVT000864,anon_eb830d13,page_view,2026-05-10 21:51:54.344554
EVT000865,CUST00121,product_view,2026-08-18 09:06:28.507550
EVT000866,CUST00201,checkout_start,2026-06-13 21:21:27.086614
EVT000867,CUST00120,checkout_start,2026-05-05 03:04:05.114252
EVT000868,CUST00082,product_view,2026-08-12 23:38:06.413686
EVT000869,anon_1d8bfd60,product_view,2026-06-20 23:55:11.739774
EVT000870,anon_cef54a21,checkout_start,2026-05-19 19:51:23.509981
EVT000871,anon_a1acf4db,product_view,2026-08-12 09:20:07.761381
EVT000872,CUST00211,checkout_start,2026-03-27 01:04:50.368996
EVT000873,anon_e8ab133b,page_view,2026-07-21 12:51:20.134200
EVT000874,anon_6765d9fd,checkout_start,2026-06-22 05:05:16.555267
EVT000875,CUST00180,product_view,2026-03-21 21:41:58.638364
EVT000876,anon_c42bb342,checkout_start,2026-04-06 12:40:50.957469
EVT000877,CUST00014,page_view,2026-05-18 15:25:18.486991
EVT000878,anon_974b3314,add_to_cart,2026-06-27 13:29:30.979671
EVT000879,anon_90e215a1,add_to_cart,2026-07-08 01:13:30.079391
EVT000880,CUST00102,checkout_start,2026-06-29 05:27:09.103287
EVT000881,CUST00042,page_view,2026-03-26 13:12:57.767603
EVT000882,CUST00264,add_to_cart,2026-03-06 01:32:08.393120
EVT000883,anon_378eed3b,product_view,2026-02-18 02:02:26.619442
EVT000884,anon_ab79927c,checkout_start,2026-05-21 02:31:44.615065
EVT000885,CUST00068,checkout_start,2026-05-28 22:38:36.756497
EVT000886,CUST00167,checkout_start,2026-02-23 17:22:16.747246
EVT000887,CUST00212,checkout_start,2026-04-26 03:54:01.166303
EVT000888,CUST00193,add_to_cart,2026-06-12 08:07:38.078410
EVT000889,CUST00011,add_to_cart,2026-06-13 16:26:25.967003
EVT000890,anon_ba7dfad4,product_view,2026-05-31 05:29:14.925929
EVT000891,CUST00086,page_view,2026-07-25 06:41:25.299963
EVT000892,CUST00219,checkout_start,2026-06-18 00:25:52.615530
EVT000893,CUST00188,add_to_cart,2026-05-06 17:23:44.288373
EVT000894,anon_c5534ea3,page_view,2026-07-26 22:36:00.646843
EVT000895,CUST00269,product_view,2026-05-10 05:26:40.406414
EVT000896,anon_c0b2e3a8,product_view,2026-03-12 14:50:45.553135
EVT000897,anon_d93d17f2,product_view,2026-07-30 10:01:12.668499
EVT000898,CUST00104,add_to_cart,2026-05-11 19:58:34.914459
EVT000899,anon_b808481d,checkout_start,2026-05-12 12:58:55.986464
EVT000900,CUST00253,product_view,2026-06-11 01:04:16.605433
EVT000901,CUST00105,add_to_cart,2026-05-11 16:01:20.216799
EVT000902,anon_a0fd9c42,checkout_start,2026-05-29 17:35:25.460585
EVT000903,anon_2c33408b,add_to_cart,2026-06-18 05:06:48.573124
EVT000904,CUST00209,add_to_cart,2026-03-23 16:10:27.184234
EVT000905,CUST00134,add_to_cart,2026-02-25 07:00:36.255252
EVT000906,anon_236edd39,add_to_cart,2026-05-28 03:25:27.922739
EVT000907,CUST00234,page_view,2026-08-17 07:43:06.769292
EVT000908,CUST00068,checkout_start,2026-05-10 10:55:09.971333
EVT000909,anon_ca8f6259,product_view,2026-08-16 23:59:57.965458
EVT000910,anon_6a3a1cf4,product_view,2026-08-16 02:52:41.875778
EVT000911,anon_2ca73863,checkout_start,2026-03-01 23:43:33.258687
EVT000912,CUST00285,page_view,2026-05-28 09:39:55.884227
EVT000913,CUST00120,product_view,2026-04-22 05:19:38.117382
EVT000914,anon_12b6cb25,page_view,2026-04-24 00:25:30.914068
EVT000915,CUST00258,product_view,2026-05-10 07:14:59.875080
EVT000916,CUST00202,checkout_start,2026-07-09 07:08:42.953629
EVT000917,CUST00286,page_view,2026-07-25 16:11:04.224983
EVT000918,CUST00133,add_to_cart,2026-06-29 20:28:10.212228
EVT000919,CUST00173,product_view,2026-06-09 08:03:55.346358
EVT000920,CUST00162,product_view,2026-06-07 09:54:02.143389
EVT000921,CUST00059,checkout_start,2026-03-27 03:15:48.041925
EVT000922,CUST00065,product_view,2026-07-20 06:37:30.992833
EVT000923,anon_54bbac85,checkout_start,2026-04-30 23:29:53.156278
EVT000924,anon_663a7b73,product_view,2026-03-19 10:31:37.042526
EVT000925,CUST00134,checkout_start,2026-03-15 19:06:07.588223
EVT000926,CUST00223,add_to_cart,2026-07-30 01:53:22.859837
EVT000927,CUST00251,add_to_cart,2026-04-22 16:23:53.330566
EVT000928,CUST00225,page_view,2026-06-10 15:47:03.098969
EVT000929,CUST00027,add_to_cart,2026-06-21 10:44:16.667541
EVT000930,CUST00240,checkout_start,2026-06-19 01:28:50.720209
EVT000931,CUST00239,product_view,2026-08-10 17:33:06.693820
EVT000932,CUST00253,page_view,2026-04-16 02:49:27.992693
EVT000933,CUST00287,product_view,2026-02-26 09:38:31.335468
EVT000934,CUST00057,add_to_cart,2026-05-28 22:43:32.683732
EVT000935,CUST00047,add_to_cart,2026-05-22 01:28:06.758500
EVT000936,anon_e3269e92,add_to_cart,2026-06-28 00:19:52.069298
EVT000937,anon_9d9da59d,checkout_start,2026-05-16 18:38:44.943156
EVT000938,CUST00299,add_to_cart,2026-05-02 23:45:28.195025
EVT000939,CUST00002,add_to_cart,2026-06-06 06:18:03.926155
EVT000940,CUST00039,add_to_cart,2026-06-12 13:17:53.151787
EVT000941,anon_492e0cae,page_view,2026-06-04 03:07:35.006875
EVT000942,anon_efb3879e,page_view,2026-08-01 01:17:26.575357
EVT000943,CUST00062,product_view,2026-03-30 06:32:12.790572
EVT000944,CUST00054,checkout_start,2026-05-20 00:13:17.508294
EVT000945,CUST00041,product_view,2026-02-25 20:57:10.512753
EVT000946,anon_9fdbbd7f,product_view,2026-03-25 19:54:36.161312
EVT000947,CUST00137,page_view,2026-03-03 09:44:11.008267
EVT000948,CUST00022,product_view,2026-06-06 04:54:54.763156
EVT000949,CUST00291,add_to_cart,2026-06-05 18:28:36.663641
EVT000950,CUST00024,checkout_start,2026-07-20 11:03:36.451785
EVT000951,CUST00028,page_view,2026-06-14 20:15:01.881130
EVT000952,CUST00195,page_view,2026-03-14 02:50:04.430928
EVT000953,CUST00091,add_to_cart,2026-05-27 11:10:50.511554
EVT000954,anon_5b243f35,product_view,2026-07-21 12:37:14.517099
EVT000955,CUST00106,add_to_cart,2026-03-19 16:03:24.093143
EVT000956,CUST00206,checkout_start,2026-03-05 01:53:00.283613
EVT000957,anon_c488e796,add_to_cart,2026-08-17 20:29:16.143228
EVT000958,CUST00251,product_view,2026-04-30 07:13:28.365458
EVT000959,anon_98ac31cf,checkout_start,2026-06-15 03:00:53.077437
EVT000960,anon_7ac460d9,add_to_cart,2026-07-26 05:10:10.785263
EVT000961,CUST00049,checkout_start,2026-03-14 19:41:18.189629
EVT000962,CUST00250,product_view,2026-07-27 03:12:24.821967
EVT000963,anon_689bb130,product_view,2026-08-17 14:14:46.512374
EVT000964,CUST00216,page_view,2026-07-30 18:47:06.709696
EVT000965,anon_e9657d78,checkout_start,2026-03-26 06:38:25.530382
EVT000966,anon_98b1dc1a,product_view,2026-07-12 11:17:45.238808
EVT000967,anon_2997eb7d,page_view,2026-03-27 14:06:57.109536
EVT000968,CUST00174,product_view,2026-07-03 01:04:09.201461
EVT000969,anon_17d6e5d9,add_to_cart,2026-06-21 02:31:06.894669
EVT000970,anon_9976c35c,page_view,2026-08-17 02:21:34.039120
EVT000971,CUST00223,page_view,2026-03-06 07:06:05.478405
EVT000972,anon_f92ed068,product_view,2026-06-08 01:40:40.011558
EVT000973,CUST00065,checkout_start,2026-07-25 18:44:05.855988
EVT000974,anon_8e693602,product_view,2026-06-16 02:29:44.080113
EVT000975,CUST00024,page_view,2026-03-21 19:17:40.335361
EVT000976,anon_73352914,page_view,2026-04-25 15:54:32.491376
EVT000977,CUST00211,page_view,2026-04-22 02:10:36.518304
EVT000978,CUST00291,checkout_start,2026-04-16 03:50:35.449157
EVT000979,CUST00299,page_view,2026-02-18 13:38:01.760506
EVT000980,anon_a0c07d36,page_view,2026-07-10 08:30:51.634837
EVT000981,CUST00236,add_to_cart,2026-05-13 05:39:08.861173
EVT000982,anon_398db95a,product_view,2026-02-17 11:40:24.324593
EVT000983,CUST00213,checkout_start,2026-06-21 07:43:26.015137
EVT000984,CUST00232,product_view,2026-03-10 14:54:02.803546
EVT000985,anon_3d681ef3,checkout_start,2026-05-10 22:08:56.935342
EVT000986,CUST00095,add_to_cart,2026-06-16 19:16:02.266787
EVT000987,CUST00132,page_view,2026-07-17 14:18:47.595565
EVT000988,CUST00009,page_view,2026-03-09 21:40:53.317775
EVT000989,CUST00006,add_to_cart,2026-05-07 17:44:27.128789
EVT000990,anon_1999dfc8,product_view,2026-04-02 02:40:21.381567
EVT000991,anon_724807db,product_view,2026-04-24 15:43:09.659545
EVT000992,CUST00184,product_view,2026-04-02 08:30:11.141439
EVT000993,anon_1e929924,page_view,2026-03-22 07:54:54.898949
EVT000994,CUST00007,add_to_cart,2026-03-18 23:10:32.138425
EVT000995,CUST00008,add_to_cart,2026-05-29 03:09:41.940500
EVT000996,anon_40a59f6d,add_to_cart,2026-04-23 15:03:11.232559
EVT000997,CUST00074,add_to_cart,2026-06-20 00:49:40.440834
EVT000998,CUST00275,add_to_cart,2026-05-27 06:19:33.118649
EVT000999,CUST00237,add_to_cart,2026-05-27 13:52:28.754083
EVT001000,CUST00011,page_view,2026-04-13 09:03:17.505717
EVT001001,CUST00078,product_view,2026-08-17 23:35:37.761511
EVT001002,anon_6d5202e1,product_view,2026-04-06 16:28:51.213232
EVT001003,CUST00230,add_to_cart,2026-04-05 06:13:51.636741
EVT001004,CUST00291,product_view,2026-05-03 05:33:38.615030
EVT001005,CUST00004,page_view,2026-03-11 11:31:04.574605
EVT001006,anon_e33e90bb,product_view,2026-04-18 22:45:49.237007
EVT001007,anon_d35212fa,product_view,2026-05-11 17:24:59.294265
EVT001008,anon_6dd80d16,checkout_start,2026-08-12 05:43:16.233445
EVT001009,CUST00204,product_view,2026-08-10 20:31:54.130001
EVT001010,CUST00249,add_to_cart,2026-03-08 22:07:30.254124
EVT001011,anon_688203be,page_view,2026-07-06 12:02:55.260472
EVT001012,CUST00161,page_view,2026-07-30 11:30:07.935216
EVT001013,CUST00213,product_view,2026-05-13 14:46:06.858886
EVT001014,CUST00177,product_view,2026-05-23 19:36:55.761409
EVT001015,anon_ff28d84c,page_view,2026-05-12 16:07:45.040097
EVT001016,CUST00098,product_view,2026-03-06 21:59:42.776508
EVT001017,CUST00118,add_to_cart,2026-08-15 06:23:32.084644
EVT001018,CUST00173,product_view,2026-05-19 23:54:24.621767
EVT001019,CUST00150,product_view,2026-04-04 16:23:03.562384
EVT001020,anon_de537482,checkout_start,2026-06-09 17:31:47.115704
EVT001021,anon_e0ffb312,add_to_cart,2026-07-15 14:48:12.319977
EVT001022,anon_f279bd84,checkout_start,2026-05-23 16:36:38.014205
EVT001023,anon_4b83109d,page_view,2026-04-25 20:54:43.162611
EVT001024,anon_383c655d,add_to_cart,2026-06-21 07:04:03.146883
EVT001025,CUST00080,product_view,2026-07-17 06:48:35.171258
EVT001026,CUST00212,product_view,2026-04-22 17:43:07.577199
EVT001027,CUST00107,page_view,2026-05-20 04:19:00.525578
EVT001028,anon_ca0f7da6,checkout_start,2026-06-02 19:32:34.591017
EVT001029,anon_3cdb4e35,checkout_start,2026-03-03 15:06:21.569480
EVT001030,anon_c3943e1f,add_to_cart,2026-06-07 01:46:21.419056
EVT001031,anon_90c0bc2a,page_view,2026-06-30 17:38:19.235695
EVT001032,anon_c05ab55d,checkout_start,2026-02-24 04:01:33.027916
EVT001033,CUST00116,page_view,2026-08-03 10:32:20.495245
EVT001034,CUST00249,checkout_start,2026-04-06 11:52:47.397499
EVT001035,anon_b40b3fa1,checkout_start,2026-06-12 12:14:01.266302
EVT001036,anon_6dc9ce0d,checkout_start,2026-03-12 18:47:34.862849
EVT001037,anon_08c6de33,page_view,2026-04-15 18:32:03.827596
EVT001038,anon_77309813,product_view,2026-02-20 19:54:51.640846
EVT001039,anon_af1e6ce9,page_view,2026-07-11 01:50:00.612765
EVT001040,anon_edd33765,page_view,2026-08-09 04:48:09.876034
EVT001041,anon_6361a342,page_view,2026-04-08 05:21:04.538265
EVT001042,CUST00085,page_view,2026-03-30 20:59:03.813212
EVT001043,anon_c8c48f39,checkout_start,2026-04-18 07:01:42.145147
EVT001044,CUST00149,product_view,2026-03-08 01:02:46.502247
EVT001045,anon_0e86acd7,product_view,2026-06-28 17:17:03.848525
EVT001046,anon_25d79ef7,page_view,2026-06-13 01:42:35.173412
EVT001047,CUST00186,checkout_start,2026-04-27 02:32:04.128589
EVT001048,anon_843856d9,page_view,2026-06-16 13:08:11.689865
EVT001049,anon_a8472ad0,product_view,2026-04-30 13:25:13.500841
EVT001050,anon_43462bc0,page_view,2026-07-24 10:14:48.888398
EVT001051,CUST00242,checkout_start,2026-03-14 06:38:15.732611
EVT001052,CUST00087,page_view,2026-03-08 18:36:14.410460
EVT001053,CUST00212,checkout_start,2026-07-11 22:15:25.748510
EVT001054,anon_7f7a8c41,add_to_cart,2026-06-10 21:54:10.170278
EVT001055,CUST00271,product_view,2026-08-08 11:41:26.987715
EVT001056,anon_268acd27,add_to_cart,2026-05-08 08:14:07.407471
EVT001057,anon_97d0fe52,product_view,2026-07-12 11:50:42.841756
EVT001058,anon_2886c1dc,product_view,2026-07-12 21:17:15.362268
EVT001059,anon_3ca77975,checkout_start,2026-04-22 17:08:15.150067
EVT001060,anon_1ac64179,product_view,2026-05-29 06:54:16.148619
EVT001061,CUST00005,page_view,2026-07-04 15:57:27.391507
EVT001062,CUST00161,product_view,2026-03-25 11:48:16.657011
EVT001063,anon_a018c629,add_to_cart,2026-08-02 14:17:14.248425
EVT001064,CUST00201,page_view,2026-04-22 05:40:46.549083
EVT001065,anon_11d16aed,add_to_cart,2026-07-22 09:09:13.740382
EVT001066,anon_1d547b45,page_view,2026-07-12 07:51:02.507626
EVT001067,anon_ab8c5b3c,checkout_start,2026-06-30 19:29:07.620902
EVT001068,CUST00283,checkout_start,2026-07-29 18:51:23.402765
EVT001069,anon_249fb930,checkout_start,2026-06-27 21:15:05.940114
EVT001070,anon_a09137ef,page_view,2026-05-31 22:00:39.493484
EVT001071,anon_18bf7f6a,add_to_cart,2026-04-19 07:39:04.352588
EVT001072,anon_8537878f,product_view,2026-05-12 21:11:58.241014
EVT001073,anon_22e2166b,product_view,2026-04-23 05:01:42.233466
EVT001074,anon_5a6e8d34,product_view,2026-03-15 16:19:29.749136
EVT001075,anon_fa18b322,checkout_start,2026-03-08 20:05:21.482979
EVT001076,CUST00275,checkout_start,2026-06-10 05:31:12.049489
EVT001077,CUST00064,checkout_start,2026-04-12 15:09:24.199373
EVT001078,CUST00261,checkout_start,2026-06-14 01:12:03.920993
EVT001079,CUST00081,page_view,2026-03-23 01:30:35.533931
EVT001080,CUST00276,checkout_start,2026-03-26 21:42:07.478942
EVT001081,CUST00155,product_view,2026-07-21 22:44:20.246991
EVT001082,anon_f6241bd3,page_view,2026-03-23 15:49:34.956068
EVT001083,anon_d1ef92b7,checkout_start,2026-03-01 06:06:28.914506
EVT001084,CUST00259,checkout_start,2026-02-18 02:22:24.458418
EVT001085,CUST00063,product_view,2026-03-27 15:36:27.096521
EVT001086,CUST00002,product_view,2026-07-22 19:08:52.181028
EVT001087,CUST00120,add_to_cart,2026-06-01 22:40:47.008673
EVT001088,CUST00145,add_to_cart,2026-07-22 20:57:36.740223
EVT001089,anon_5cc04c50,add_to_cart,2026-03-22 07:31:22.535636
EVT001090,CUST00264,add_to_cart,2026-03-10 14:52:46.609380
EVT001091,anon_5c946da3,checkout_start,2026-05-15 19:20:17.285442
EVT001092,CUST00075,product_view,2026-03-27 11:35:16.838997
EVT001093,anon_6609d207,page_view,2026-05-27 09:46:59.918230
EVT001094,CUST00217,add_to_cart,2026-03-08 17:03:26.630390
EVT001095,CUST00228,page_view,2026-04-23 23:41:54.322189
EVT001096,CUST00269,product_view,2026-08-11 12:34:16.314610
EVT001097,CUST00265,product_view,2026-02-21 09:34:24.865192
EVT001098,anon_34577743,product_view,2026-06-12 19:21:08.735830
EVT001099,anon_f85de6c2,product_view,2026-07-12 07:29:29.476044
EVT001100,anon_ae1344d7,product_view,2026-04-11 05:24:25.119056
EVT001101,anon_afbac53e,product_view,2026-03-20 08:26:32.422360
EVT001102,anon_73cae072,add_to_cart,2026-08-17 14:46:33.358136
EVT001103,CUST00248,product_view,2026-05-24 04:07:30.320772
EVT001104,CUST00262,page_view,2026-04-01 06:22:06.844343
EVT001105,anon_44f73c23,product_view,2026-05-18 01:50:36.239475
EVT001106,CUST00080,checkout_start,2026-05-16 13:43:32.822300
EVT001107,anon_2024c66b,page_view,2026-03-18 10:34:42.780109
EVT001108,anon_f11deb8e,product_view,2026-04-30 23:59:54.904042
EVT001109,CUST00189,checkout_start,2026-03-14 22:31:51.265885
EVT001110,CUST00078,page_view,2026-05-01 18:53:55.586571
EVT001111,CUST00191,checkout_start,2026-03-08 17:31:01.761471
EVT001112,CUST00014,add_to_cart,2026-05-20 13:26:10.013377
EVT001113,CUST00215,page_view,2026-04-06 15:19:25.515301
EVT001114,anon_3fb17a72,checkout_start,2026-04-18 19:31:10.362934
EVT001115,anon_07568ca3,add_to_cart,2026-06-05 21:27:01.107874
EVT001116,CUST00250,page_view,2026-05-17 12:04:52.855237
EVT001117,CUST00178,page_view,2026-05-25 10:31:22.711612
EVT001118,anon_a1477426,product_view,2026-04-19 03:43:08.271353
EVT001119,CUST00158,product_view,2026-02-28 20:39:51.109015
EVT001120,anon_3556c184,product_view,2026-05-13 00:08:22.561438
EVT001121,CUST00067,add_to_cart,2026-05-04 13:36:38.898438
EVT001122,CUST00235,product_view,2026-05-10 19:50:23.711204
EVT001123,anon_4c0a3594,add_to_cart,2026-07-11 15:55:24.683529
EVT001124,anon_a24c9bba,checkout_start,2026-07-17 18:29:34.565868
EVT001125,CUST00209,product_view,2026-04-20 23:03:58.133612
EVT001126,CUST00202,checkout_start,2026-02-18 11:15:05.719257
EVT001127,CUST00226,checkout_start,2026-04-20 03:55:50.468515
EVT001128,anon_7874da98,add_to_cart,2026-07-26 04:18:39.974859
EVT001129,anon_70b03742,checkout_start,2026-05-14 11:55:26.649017
EVT001130,CUST00063,page_view,2026-04-13 19:53:33.529655
EVT001131,CUST00277,page_view,2026-07-07 17:44:33.320196
EVT001132,anon_5e1ac452,add_to_cart,2026-05-03 06:29:15.256457
EVT001133,anon_dd28c0db,page_view,2026-04-29 11:51:16.751589
EVT001134,CUST00272,add_to_cart,2026-05-03 11:36:54.577655
EVT001135,anon_b35863da,checkout_start,2026-03-21 12:47:47.915192
EVT001136,anon_3aec368f,add_to_cart,2026-04-24 19:01:41.230778
EVT001137,anon_cd47c2b5,product_view,2026-03-25 14:50:20.653293
EVT001138,CUST00273,checkout_start,2026-05-11 04:30:07.678025
EVT001139,CUST00023,product_view,2026-07-01 11:28:55.389725
EVT001140,anon_8ac8430e,page_view,2026-06-13 02:37:41.602994
EVT001141,CUST00092,product_view,2026-04-04 06:47:27.805249
EVT001142,CUST00270,checkout_start,2026-07-17 02:13:18.903252
EVT001143,CUST00046,page_view,2026-05-09 03:37:18.798780
EVT001144,anon_4c553987,add_to_cart,2026-03-07 10:09:45.555262
EVT001145,CUST00093,checkout_start,2026-05-25 23:32:46.249258
EVT001146,anon_194468ba,add_to_cart,2026-05-27 04:51:49.828371
EVT001147,CUST00208,add_to_cart,2026-02-17 13:21:21.071252
EVT001148,CUST00166,add_to_cart,2026-03-25 19:43:54.364918
EVT001149,CUST00029,checkout_start,2026-07-16 09:28:34.020988
EVT001150,CUST00163,add_to_cart,2026-05-23 15:12:10.188193
EVT001151,CUST00165,checkout_start,2026-06-24 00:34:09.381432
EVT001152,CUST00061,page_view,2026-04-25 19:25:08.883784
EVT001153,CUST00121,product_view,2026-04-06 07:42:50.021121
EVT001154,CUST00258,product_view,2026-07-18 12:18:10.711566
EVT001155,anon_76d8f0a1,checkout_start,2026-08-05 19:29:06.237756
EVT001156,CUST00237,product_view,2026-07-19 03:54:25.189382
EVT001157,CUST00014,product_view,2026-05-11 03:29:49.718796
EVT001158,anon_839a2bc1,page_view,2026-04-07 13:02:09.661359
EVT001159,CUST00051,add_to_cart,2026-04-20 03:02:03.023947
EVT001160,anon_6150cf73,add_to_cart,2026-05-31 05:28:33.369333
EVT001161,CUST00208,product_view,2026-05-03 19:04:06.409868
EVT001162,CUST00256,add_to_cart,2026-04-21 07:00:51.371886
EVT001163,anon_2c36f03d,add_to_cart,2026-08-01 13:27:04.939132
EVT001164,CUST00086,add_to_cart,2026-05-20 13:59:56.495013
EVT001165,CUST00216,product_view,2026-07-02 21:42:18.661709
EVT001166,CUST00237,checkout_start,2026-04-29 03:18:33.157388
EVT001167,anon_020cf7a2,add_to_cart,2026-03-16 05:37:43.883712
EVT001168,CUST00246,checkout_start,2026-07-01 19:38:12.717077
EVT001169,CUST00194,checkout_start,2026-03-13 09:25:30.934231
EVT001170,anon_1742e2d1,add_to_cart,2026-02-20 10:00:38.969660
EVT001171,CUST00261,checkout_start,2026-04-06 14:51:13.613562
EVT001172,CUST00273,page_view,2026-05-29 11:34:54.371979
EVT001173,CUST00202,page_view,2026-08-13 09:16:37.529118
EVT001174,anon_5056b378,checkout_start,2026-03-31 16:09:36.961773
EVT001175,anon_8731e3ef,add_to_cart,2026-07-08 06:32:15.114372
EVT001176,anon_bd20fa1d,checkout_start,2026-03-03 04:28:30.266917
EVT001177,anon_157be0dc,checkout_start,2026-04-15 08:47:02.217530
EVT001178,anon_c6692f84,product_view,2026-04-16 06:10:44.539250
EVT001179,CUST00164,checkout_start,2026-03-05 00:54:09.624071
EVT001180,CUST00168,page_view,2026-08-12 23:38:22.735290
EVT001181,anon_8e01b913,add_to_cart,2026-07-03 16:22:55.110879
EVT001182,anon_12ac621e,page_view,2026-03-01 23:36:58.568659
EVT001183,anon_3fe4f0af,page_view,2026-07-29 18:35:57.404898
EVT001184,anon_189b1a0b,add_to_cart,2026-07-26 21:02:17.417125
EVT001185,CUST00250,product_view,2026-07-27 21:21:39.854080
EVT001186,CUST00039,page_view,2026-08-17 03:46:56.514631
EVT001187,anon_77ce7a59,product_view,2026-08-03 21:09:35.349607
EVT001188,anon_245d4c2d,checkout_start,2026-04-14 08:39:41.684062
EVT001189,anon_396affe4,product_view,2026-07-28 18:29:52.411702
EVT001190,anon_f2a5e2aa,checkout_start,2026-03-07 06:48:11.530275
EVT001191,CUST00004,page_view,2026-05-25 03:58:51.495590
EVT001192,CUST00098,product_view,2026-06-17 04:52:01.843459
EVT001193,CUST00010,checkout_start,2026-06-12 10:27:17.227987
EVT001194,anon_5efad8ca,checkout_start,2026-02-25 09:11:53.660681
EVT001195,CUST00155,add_to_cart,2026-03-17 10:10:12.666542
EVT001196,CUST00252,checkout_start,2026-04-04 05:07:37.375369
EVT001197,CUST00252,add_to_cart,2026-04-25 21:09:05.340587
EVT001198,CUST00202,page_view,2026-08-14 02:45:03.948738
EVT001199,anon_4fd5ec3c,product_view,2026-03-15 08:11:24.700987
EVT001200,CUST00099,add_to_cart,2026-05-24 05:02:44.933766
EVT001201,CUST00065,page_view,2026-04-02 17:47:03.883086
EVT001202,CUST00291,add_to_cart,2026-05-06 03:54:18.002691
EVT001203,anon_5cfe9640,checkout_start,2026-05-04 02:30:22.874897
EVT001204,CUST00011,checkout_start,2026-06-09 03:18:10.179706
EVT001205,anon_eff14e5e,product_view,2026-04-25 21:57:37.565721
EVT001206,CUST00218,page_view,2026-02-28 08:07:50.653963
EVT001207,anon_0a31d06f,checkout_start,2026-08-09 19:43:54.829927
EVT001208,CUST00208,checkout_start,2026-06-08 04:23:57.602315
EVT001209,CUST00265,product_view,2026-04-03 14:47:31.034131
